thesis_class,model_name,label,count
mountain,vgg16,mountain bike,47
mountain,vgg16,seashore,43
mountain,vgg16,dam,33
mountain,vgg16,ski,33
mountain,vgg16,stone wall,24
mountain,vgg16,ibex,17
mountain,vgg16,sandbar,17
mountain,vgg16,breakwater,16
mountain,vgg16,castle,15
mountain,vgg16,snowmobile,15
mountain,vgg16,suspension bridge,15
mountain,vgg16,barn,14
mountain,vgg16,torch,14
mountain,vgg16,yurt,13
mountain,vgg16,bighorn,12
mountain,vgg16,dogsled,12
mountain,vgg16,worm fence,12
mountain,vgg16,beacon,11
mountain,vgg16,jellyfish,11
mountain,vgg16,megalith,11
mountain,vgg16,steam locomotive,11
mountain,vgg16,maze,10
mountain,vgg16,missile,9
mountain,vgg16,Arabian camel,8
mountain,vgg16,boathouse,8
mountain,vgg16,canoe,8
mountain,vgg16,fountain,8
mountain,vgg16,matchstick,7
mountain,vgg16,pole,7
mountain,vgg16,space shuttle,7
mountain,vgg16,viaduct,7
mountain,vgg16,wing,7
mountain,vgg16,ice bear,6
mountain,vgg16,marmot,6
mountain,vgg16,paddle,6
mountain,vgg16,thatch,6
mountain,vgg16,unicycle,6
mountain,vgg16,wreck,6
mountain,vgg16,bicycle-built-for-two,5
mountain,vgg16,monastery,5
mountain,vgg16,projectile,5
mountain,vgg16,snowplow,5
mountain,vgg16,solar dish,5
mountain,vgg16,stove,5
mountain,vgg16,bison,4
mountain,vgg16,church,4
mountain,vgg16,fire screen,4
mountain,vgg16,jeep,4
mountain,vgg16,leatherback turtle,4
mountain,vgg16,lumbermill,4
mountain,vgg16,mobile home,4
mountain,vgg16,quill,4
mountain,vgg16,recreational vehicle,4
mountain,vgg16,shovel,4
mountain,vgg16,stupa,4
mountain,vgg16,tripod,4
mountain,vgg16,balloon,3
mountain,vgg16,black grouse,3
mountain,vgg16,cannon,3
mountain,vgg16,chain saw,3
mountain,vgg16,fireboat,3
mountain,vgg16,flagpole,3
mountain,vgg16,goldfish,3
mountain,vgg16,golfcart,3
mountain,vgg16,head cabbage,3
mountain,vgg16,meerkat,3
mountain,vgg16,minivan,3
mountain,vgg16,moped,3
mountain,vgg16,mosquito net,3
mountain,vgg16,ox,3
mountain,vgg16,park bench,3
mountain,vgg16,plastic bag,3
mountain,vgg16,ski mask,3
mountain,vgg16,steel arch bridge,3
mountain,vgg16,stole,3
mountain,vgg16,theater curtain,3
mountain,vgg16,trailer truck,3
mountain,vgg16,triumphal arch,3
mountain,vgg16,vault,3
mountain,vgg16,Arctic fox,2
mountain,vgg16,Great Pyrenees,2
mountain,vgg16,bobsled,2
mountain,vgg16,chainlink fence,2
mountain,vgg16,chiton,2
mountain,vgg16,coho,2
mountain,vgg16,cougar,2
mountain,vgg16,greenhouse,2
mountain,vgg16,jack-o'-lantern,2
mountain,vgg16,jigsaw puzzle,2
mountain,vgg16,lighter,2
mountain,vgg16,minibus,2
mountain,vgg16,nematode,2
mountain,vgg16,passenger car,2
mountain,vgg16,pier,2
mountain,vgg16,quilt,2
mountain,vgg16,ram,2
mountain,vgg16,schooner,2
mountain,vgg16,sea lion,2
mountain,vgg16,snorkel,2
mountain,vgg16,submarine,2
mountain,vgg16,sundial,2
mountain,vgg16,swab,2
mountain,vgg16,swing,2
mountain,vgg16,velvet,2
mountain,vgg16,white wolf,2
mountain,vgg16,African crocodile,1
mountain,vgg16,African elephant,1
mountain,vgg16,American alligator,1
mountain,vgg16,American black bear,1
mountain,vgg16,Chesapeake Bay retriever,1
mountain,vgg16,Christmas stocking,1
mountain,vgg16,EntleBucher,1
mountain,vgg16,Gila monster,1
mountain,vgg16,Persian cat,1
mountain,vgg16,Samoyed,1
mountain,vgg16,acorn squash,1
mountain,vgg16,aircraft carrier,1
mountain,vgg16,airship,1
mountain,vgg16,albatross,1
mountain,vgg16,altar,1
mountain,vgg16,ambulance,1
mountain,vgg16,apiary,1
mountain,vgg16,ashcan,1
mountain,vgg16,baboon,1
mountain,vgg16,bakery,1
mountain,vgg16,bearskin,1
mountain,vgg16,beaver,1
mountain,vgg16,bell cote,1
mountain,vgg16,book jacket,1
mountain,vgg16,brain coral,1
mountain,vgg16,brass,1
mountain,vgg16,brown bear,1
mountain,vgg16,bubble,1
mountain,vgg16,butcher shop,1
mountain,vgg16,caldron,1
mountain,vgg16,car mirror,1
mountain,vgg16,cauliflower,1
mountain,vgg16,chest,1
mountain,vgg16,chocolate sauce,1
mountain,vgg16,cicada,1
mountain,vgg16,cloak,1
mountain,vgg16,cock,1
mountain,vgg16,cocker spaniel,1
mountain,vgg16,colobus,1
mountain,vgg16,conch,1
mountain,vgg16,coucal,1
mountain,vgg16,cradle,1
mountain,vgg16,crash helmet,1
mountain,vgg16,crate,1
mountain,vgg16,crutch,1
mountain,vgg16,disk brake,1
mountain,vgg16,dock,1
mountain,vgg16,drilling platform,1
mountain,vgg16,dugong,1
mountain,vgg16,echidna,1
mountain,vgg16,eel,1
mountain,vgg16,electric locomotive,1
mountain,vgg16,feather boa,1
mountain,vgg16,four-poster,1
mountain,vgg16,freight car,1
mountain,vgg16,fur coat,1
mountain,vgg16,gar,1
mountain,vgg16,garbage truck,1
mountain,vgg16,giant schnauzer,1
mountain,vgg16,gondola,1
mountain,vgg16,gown,1
mountain,vgg16,great white shark,1
mountain,vgg16,grey fox,1
mountain,vgg16,grey whale,1
mountain,vgg16,grocery store,1
mountain,vgg16,groom,1
mountain,vgg16,guillotine,1
mountain,vgg16,hammerhead,1
mountain,vgg16,hay,1
mountain,vgg16,hen-of-the-woods,1
mountain,vgg16,hippopotamus,1
mountain,vgg16,hog,1
mountain,vgg16,jean,1
mountain,vgg16,kelpie,1
mountain,vgg16,killer whale,1
mountain,vgg16,king crab,1
mountain,vgg16,komondor,1
mountain,vgg16,kuvasz,1
mountain,vgg16,lifeboat,1
mountain,vgg16,liner,1
mountain,vgg16,llama,1
mountain,vgg16,loggerhead,1
mountain,vgg16,lorikeet,1
mountain,vgg16,malamute,1
mountain,vgg16,mink,1
mountain,vgg16,mitten,1
mountain,vgg16,monitor,1
mountain,vgg16,motor scooter,1
mountain,vgg16,moving van,1
mountain,vgg16,paddlewheel,1
mountain,vgg16,palace,1
mountain,vgg16,parachute,1
mountain,vgg16,patio,1
mountain,vgg16,pedestal,1
mountain,vgg16,poncho,1
mountain,vgg16,porcupine,1
mountain,vgg16,prison,1
mountain,vgg16,ptarmigan,1
mountain,vgg16,radio telescope,1
mountain,vgg16,rock crab,1
mountain,vgg16,scorpion,1
mountain,vgg16,screen,1
mountain,vgg16,sea urchin,1
mountain,vgg16,seat belt,1
mountain,vgg16,skunk,1
mountain,vgg16,sleeping bag,1
mountain,vgg16,speedboat,1
mountain,vgg16,spotlight,1
mountain,vgg16,stage,1
mountain,vgg16,street sign,1
mountain,vgg16,streetcar,1
mountain,vgg16,stretcher,1
mountain,vgg16,studio couch,1
mountain,vgg16,sunglass,1
mountain,vgg16,sunglasses,1
mountain,vgg16,swimming trunks,1
mountain,vgg16,television,1
mountain,vgg16,thresher,1
mountain,vgg16,tiger shark,1
mountain,vgg16,tile roof,1
mountain,vgg16,timber wolf,1
mountain,vgg16,toyshop,1
mountain,vgg16,tricycle,1
mountain,vgg16,tusker,1
mountain,vgg16,vulture,1
mountain,vgg16,wallaby,1
mountain,vgg16,wardrobe,1
mountain,vgg16,warplane,1
mountain,vgg16,water ouzel,1
mountain,vgg16,weasel,1
mountain,vgg16,web site,1
mountain,vgg16,wig,1
mountain,vgg16,wool,1
mountain,vgg16,yawl,1
sea,mobilenetv2,seashore,319
sea,mobilenetv2,lakeside,229
sea,mobilenetv2,promontory,203
sea,mobilenetv2,sandbar,177
sea,mobilenetv2,cliff,110
sea,mobilenetv2,breakwater,99
sea,mobilenetv2,dock,67
sea,mobilenetv2,beacon,58
sea,mobilenetv2,wreck,50
sea,mobilenetv2,speedboat,48
sea,mobilenetv2,valley,45
sea,mobilenetv2,submarine,41
sea,mobilenetv2,grey whale,40
sea,mobilenetv2,boathouse,35
sea,mobilenetv2,pier,34
sea,mobilenetv2,drilling platform,31
sea,mobilenetv2,geyser,31
sea,mobilenetv2,killer whale,31
sea,mobilenetv2,schooner,31
sea,mobilenetv2,fireboat,30
sea,mobilenetv2,volcano,30
sea,mobilenetv2,paddle,29
sea,mobilenetv2,swimming trunks,29
sea,mobilenetv2,dam,28
sea,mobilenetv2,canoe,27
sea,mobilenetv2,catamaran,24
sea,mobilenetv2,alp,20
sea,mobilenetv2,amphibian,20
sea,mobilenetv2,liner,20
sea,mobilenetv2,lifeboat,19
sea,mobilenetv2,trimaran,19
sea,mobilenetv2,aircraft carrier,18
sea,mobilenetv2,pirate,15
sea,mobilenetv2,yawl,15
sea,mobilenetv2,container ship,14
sea,mobilenetv2,great white shark,13
sea,mobilenetv2,sea lion,13
sea,mobilenetv2,gondola,12
sea,mobilenetv2,leatherback turtle,12
sea,mobilenetv2,pole,11
sea,mobilenetv2,crane,10
sea,mobilenetv2,sarong,9
sea,mobilenetv2,bikini,8
sea,mobilenetv2,gar,8
sea,mobilenetv2,steel arch bridge,8
sea,mobilenetv2,castle,7
sea,mobilenetv2,snorkel,7
sea,mobilenetv2,worm fence,7
sea,mobilenetv2,fountain,6
sea,mobilenetv2,maillot tank suit,6
sea,mobilenetv2,ski,6
sea,mobilenetv2,airship,5
sea,mobilenetv2,albatross,5
sea,mobilenetv2,dugong,5
sea,mobilenetv2,loggerhead,5
sea,mobilenetv2,maillot,5
sea,mobilenetv2,megalith,5
sea,mobilenetv2,parachute,5
sea,mobilenetv2,tiger shark,5
sea,mobilenetv2,Arabian camel,4
sea,mobilenetv2,bathing cap,4
sea,mobilenetv2,hammerhead,4
sea,mobilenetv2,ice bear,4
sea,mobilenetv2,kelpie,4
sea,mobilenetv2,paddlewheel,4
sea,mobilenetv2,palace,4
sea,mobilenetv2,planetarium,4
sea,mobilenetv2,barracouta,3
sea,mobilenetv2,coral reef,3
sea,mobilenetv2,electric ray,3
sea,mobilenetv2,maze,3
sea,mobilenetv2,mobile home,3
sea,mobilenetv2,otter,3
sea,mobilenetv2,pelican,3
sea,mobilenetv2,pot,3
sea,mobilenetv2,scuba diver,3
sea,mobilenetv2,shovel,3
sea,mobilenetv2,solar dish,3
sea,mobilenetv2,suspension bridge,3
sea,mobilenetv2,volleyball,3
sea,mobilenetv2,wing,3
sea,mobilenetv2,African crocodile,2
sea,mobilenetv2,French bulldog,2
sea,mobilenetv2,German short-haired pointer,2
sea,mobilenetv2,Great Dane,2
sea,mobilenetv2,Great Pyrenees,2
sea,mobilenetv2,Lakeland terrier,2
sea,mobilenetv2,Samoyed,2
sea,mobilenetv2,Siberian husky,2
sea,mobilenetv2,West Highland white terrier,2
sea,mobilenetv2,ashcan,2
sea,mobilenetv2,balloon,2
sea,mobilenetv2,bannister,2
sea,mobilenetv2,borzoi,2
sea,mobilenetv2,coho,2
sea,mobilenetv2,conch,2
sea,mobilenetv2,dalmatian,2
sea,mobilenetv2,dome,2
sea,mobilenetv2,flagpole,2
sea,mobilenetv2,greenhouse,2
sea,mobilenetv2,hippopotamus,2
sea,mobilenetv2,hoopskirt,2
sea,mobilenetv2,lumbermill,2
sea,mobilenetv2,missile,2
sea,mobilenetv2,monastery,2
sea,mobilenetv2,mosque,2
sea,mobilenetv2,mountain tent,2
sea,mobilenetv2,obelisk,2
sea,mobilenetv2,oystercatcher,2
sea,mobilenetv2,patio,2
sea,mobilenetv2,picket fence,2
sea,mobilenetv2,plastic bag,2
sea,mobilenetv2,plow,2
sea,mobilenetv2,prison,2
sea,mobilenetv2,projectile,2
sea,mobilenetv2,racer,2
sea,mobilenetv2,red-breasted merganser,2
sea,mobilenetv2,reel,2
sea,mobilenetv2,snowplow,2
sea,mobilenetv2,spotlight,2
sea,mobilenetv2,stage,2
sea,mobilenetv2,stupa,2
sea,mobilenetv2,sturgeon,2
sea,mobilenetv2,sunglass,2
sea,mobilenetv2,thatch,2
sea,mobilenetv2,web site,2
sea,mobilenetv2,yurt,2
sea,mobilenetv2,African hunting dog,1
sea,mobilenetv2,Airedale,1
sea,mobilenetv2,American coot,1
sea,mobilenetv2,English foxhound,1
sea,mobilenetv2,English setter,1
sea,mobilenetv2,EntleBucher,1
sea,mobilenetv2,Greater Swiss Mountain dog,1
sea,mobilenetv2,Kerry blue terrier,1
sea,mobilenetv2,Norwich terrier,1
sea,mobilenetv2,Old English sheepdog,1
sea,mobilenetv2,Rottweiler,1
sea,mobilenetv2,Scotch terrier,1
sea,mobilenetv2,Walker hound,1
sea,mobilenetv2,altar,1
sea,mobilenetv2,assault rifle,1
sea,mobilenetv2,barn,1
sea,mobilenetv2,barn spider,1
sea,mobilenetv2,barrow,1
sea,mobilenetv2,bell cote,1
sea,mobilenetv2,black grouse,1
sea,mobilenetv2,black stork,1
sea,mobilenetv2,black swan,1
sea,mobilenetv2,bobsled,1
sea,mobilenetv2,book jacket,1
sea,mobilenetv2,bow,1
sea,mobilenetv2,bucket,1
sea,mobilenetv2,bullet train,1
sea,mobilenetv2,cannon,1
sea,mobilenetv2,car wheel,1
sea,mobilenetv2,chainlink fence,1
sea,mobilenetv2,cheetah,1
sea,mobilenetv2,church,1
sea,mobilenetv2,cinema,1
sea,mobilenetv2,comic book,1
sea,mobilenetv2,convertible,1
sea,mobilenetv2,cougar,1
sea,mobilenetv2,crutch,1
sea,mobilenetv2,curly-coated retriever,1
sea,mobilenetv2,diaper,1
sea,mobilenetv2,dining table,1
sea,mobilenetv2,dogsled,1
sea,mobilenetv2,dowitcher,1
sea,mobilenetv2,eel,1
sea,mobilenetv2,electric locomotive,1
sea,mobilenetv2,folding chair,1
sea,mobilenetv2,gazelle,1
sea,mobilenetv2,giant schnauzer,1
sea,mobilenetv2,go-kart,1
sea,mobilenetv2,gown,1
sea,mobilenetv2,groom,1
sea,mobilenetv2,ground beetle,1
sea,mobilenetv2,guillotine,1
sea,mobilenetv2,hare,1
sea,mobilenetv2,harp,1
sea,mobilenetv2,hartebeest,1
sea,mobilenetv2,hatchet,1
sea,mobilenetv2,hay,1
sea,mobilenetv2,hen-of-the-woods,1
sea,mobilenetv2,hog,1
sea,mobilenetv2,hook,1
sea,mobilenetv2,hyena,1
sea,mobilenetv2,jeep,1
sea,mobilenetv2,jellyfish,1
sea,mobilenetv2,knee pad,1
sea,mobilenetv2,kuvasz,1
sea,mobilenetv2,library,1
sea,mobilenetv2,malamute,1
sea,mobilenetv2,mask,1
sea,mobilenetv2,military uniform,1
sea,mobilenetv2,miniature pinscher,1
sea,mobilenetv2,mixing bowl,1
sea,mobilenetv2,mosquito net,1
sea,mobilenetv2,nail,1
sea,mobilenetv2,nematode,1
sea,mobilenetv2,overskirt,1
sea,mobilenetv2,paintbrush,1
sea,mobilenetv2,parallel bars,1
sea,mobilenetv2,pedestal,1
sea,mobilenetv2,pickup,1
sea,mobilenetv2,potter's wheel,1
sea,mobilenetv2,radio telescope,1
sea,mobilenetv2,rain barrel,1
sea,mobilenetv2,redbone,1
sea,mobilenetv2,redshank,1
sea,mobilenetv2,restaurant,1
sea,mobilenetv2,rhinoceros beetle,1
sea,mobilenetv2,rifle,1
sea,mobilenetv2,rocking chair,1
sea,mobilenetv2,rule,1
sea,mobilenetv2,schipperke,1
sea,mobilenetv2,sea snake,1
sea,mobilenetv2,snow leopard,1
sea,mobilenetv2,soft-coated wheaten terrier,1
sea,mobilenetv2,spindle,1
sea,mobilenetv2,sports car,1
sea,mobilenetv2,steam locomotive,1
sea,mobilenetv2,stole,1
sea,mobilenetv2,sunglasses,1
sea,mobilenetv2,sweatshirt,1
sea,mobilenetv2,swing,1
sea,mobilenetv2,television,1
sea,mobilenetv2,theater curtain,1
sea,mobilenetv2,torch,1
sea,mobilenetv2,trench coat,1
sea,mobilenetv2,tricycle,1
sea,mobilenetv2,tripod,1
sea,mobilenetv2,umbrella,1
sea,mobilenetv2,unicycle,1
sea,mobilenetv2,vizsla,1
sea,mobilenetv2,warplane,1
sea,mobilenetv2,water snake,1
sea,mobilenetv2,weasel,1
sea,mobilenetv2,weevil,1
sea,mobilenetv2,whippet,1
sea,mobilenetv2,wire-haired fox terrier,1
sea,resnet18,seashore,303
sea,resnet18,lakeside,242
sea,resnet18,promontory,203
sea,resnet18,sandbar,173
sea,resnet18,cliff,100
sea,resnet18,breakwater,97
sea,resnet18,dock,75
sea,resnet18,beacon,56
sea,resnet18,speedboat,48
sea,resnet18,valley,47
sea,resnet18,killer whale,45
sea,resnet18,wreck,40
sea,resnet18,grey whale,39
sea,resnet18,boathouse,37
sea,resnet18,submarine,36
sea,resnet18,volcano,34
sea,resnet18,drilling platform,33
sea,resnet18,dam,30
sea,resnet18,geyser,29
sea,resnet18,amphibian,28
sea,resnet18,canoe,27
sea,resnet18,swimming trunks,26
sea,resnet18,fireboat,25
sea,resnet18,liner,23
sea,resnet18,paddle,23
sea,resnet18,aircraft carrier,22
sea,resnet18,catamaran,21
sea,resnet18,lifeboat,20
sea,resnet18,pier,19
sea,resnet18,trimaran,19
sea,resnet18,container ship,18
sea,resnet18,snorkel,18
sea,resnet18,yawl,18
sea,resnet18,maillot tank suit,17
sea,resnet18,pirate,17
sea,resnet18,schooner,17
sea,resnet18,alp,16
sea,resnet18,great white shark,13
sea,resnet18,bikini,12
sea,resnet18,leatherback turtle,12
sea,resnet18,sea lion,11
sea,resnet18,gondola,10
sea,resnet18,castle,9
sea,resnet18,albatross,8
sea,resnet18,sarong,8
sea,resnet18,coral reef,7
sea,resnet18,pole,7
sea,resnet18,worm fence,7
sea,resnet18,bathing cap,6
sea,resnet18,coho,5
sea,resnet18,crane,5
sea,resnet18,mountain tent,5
sea,resnet18,paddlewheel,5
sea,resnet18,palace,5
sea,resnet18,parachute,5
sea,resnet18,scuba diver,5
sea,resnet18,solar dish,5
sea,resnet18,steel arch bridge,5
sea,resnet18,sturgeon,5
sea,resnet18,tiger shark,5
sea,resnet18,barracouta,4
sea,resnet18,fountain,4
sea,resnet18,gar,4
sea,resnet18,maillot,4
sea,resnet18,otter,4
sea,resnet18,patio,4
sea,resnet18,space shuttle,4
sea,resnet18,suspension bridge,4
sea,resnet18,Arabian camel,3
sea,resnet18,Siberian husky,3
sea,resnet18,Staffordshire bullterrier,3
sea,resnet18,bannister,3
sea,resnet18,beaver,3
sea,resnet18,borzoi,3
sea,resnet18,dalmatian,3
sea,resnet18,dingo,3
sea,resnet18,dugong,3
sea,resnet18,electric ray,3
sea,resnet18,gown,3
sea,resnet18,greenhouse,3
sea,resnet18,hippopotamus,3
sea,resnet18,ice bear,3
sea,resnet18,loggerhead,3
sea,resnet18,malamute,3
sea,resnet18,megalith,3
sea,resnet18,mobile home,3
sea,resnet18,park bench,3
sea,resnet18,pelican,3
sea,resnet18,red-breasted merganser,3
sea,resnet18,redbone,3
sea,resnet18,reel,3
sea,resnet18,wing,3
sea,resnet18,German short-haired pointer,2
sea,resnet18,Lakeland terrier,2
sea,resnet18,balloon,2
sea,resnet18,conch,2
sea,resnet18,convertible,2
sea,resnet18,dining table,2
sea,resnet18,dome,2
sea,resnet18,flagpole,2
sea,resnet18,folding chair,2
sea,resnet18,golfcart,2
sea,resnet18,hammerhead,2
sea,resnet18,hoopskirt,2
sea,resnet18,ibex,2
sea,resnet18,king penguin,2
sea,resnet18,kuvasz,2
sea,resnet18,little blue heron,2
sea,resnet18,maze,2
sea,resnet18,mink,2
sea,resnet18,missile,2
sea,resnet18,monastery,2
sea,resnet18,mosque,2
sea,resnet18,picket fence,2
sea,resnet18,planetarium,2
sea,resnet18,plastic bag,2
sea,resnet18,plow,2
sea,resnet18,projectile,2
sea,resnet18,recreational vehicle,2
sea,resnet18,shovel,2
sea,resnet18,ski,2
sea,resnet18,stage,2
sea,resnet18,stone wall,2
sea,resnet18,sunglass,2
sea,resnet18,thatch,2
sea,resnet18,vizsla,2
sea,resnet18,volleyball,2
sea,resnet18,African crocodile,1
sea,resnet18,American Staffordshire terrier,1
sea,resnet18,Arctic fox,1
sea,resnet18,Bouvier des Flandres,1
sea,resnet18,Chesapeake Bay retriever,1
sea,resnet18,Doberman,1
sea,resnet18,Eskimo dog,1
sea,resnet18,Gordon setter,1
sea,resnet18,Great Pyrenees,1
sea,resnet18,Greater Swiss Mountain dog,1
sea,resnet18,Indian cobra,1
sea,resnet18,Italian greyhound,1
sea,resnet18,Kerry blue terrier,1
sea,resnet18,Labrador retriever,1
sea,resnet18,Norwegian elkhound,1
sea,resnet18,Rottweiler,1
sea,resnet18,Saluki,1
sea,resnet18,West Highland white terrier,1
sea,resnet18,airship,1
sea,resnet18,ashcan,1
sea,resnet18,banded gecko,1
sea,resnet18,barn,1
sea,resnet18,barrel,1
sea,resnet18,bathtub,1
sea,resnet18,beach wagon,1
sea,resnet18,bell cote,1
sea,resnet18,binoculars,1
sea,resnet18,bison,1
sea,resnet18,bluetick,1
sea,resnet18,bobsled,1
sea,resnet18,book jacket,1
sea,resnet18,bow,1
sea,resnet18,brown bear,1
sea,resnet18,bucket,1
sea,resnet18,cannon,1
sea,resnet18,car wheel,1
sea,resnet18,cardoon,1
sea,resnet18,cassette,1
sea,resnet18,chainlink fence,1
sea,resnet18,cheetah,1
sea,resnet18,chimpanzee,1
sea,resnet18,church,1
sea,resnet18,cinema,1
sea,resnet18,curly-coated retriever,1
sea,resnet18,dogsled,1
sea,resnet18,dowitcher,1
sea,resnet18,fiddler crab,1
sea,resnet18,forklift,1
sea,resnet18,frilled lizard,1
sea,resnet18,giant schnauzer,1
sea,resnet18,go-kart,1
sea,resnet18,goose,1
sea,resnet18,green mamba,1
sea,resnet18,groom,1
sea,resnet18,hair slide,1
sea,resnet18,handkerchief,1
sea,resnet18,hook,1
sea,resnet18,horse cart,1
sea,resnet18,jellyfish,1
sea,resnet18,kelpie,1
sea,resnet18,komondor,1
sea,resnet18,lab coat,1
sea,resnet18,library,1
sea,resnet18,limousine,1
sea,resnet18,lumbermill,1
sea,resnet18,lycaenid,1
sea,resnet18,maraca,1
sea,resnet18,marmot,1
sea,resnet18,mask,1
sea,resnet18,maypole,1
sea,resnet18,monitor,1
sea,resnet18,moving van,1
sea,resnet18,night snake,1
sea,resnet18,overskirt,1
sea,resnet18,oxcart,1
sea,resnet18,oystercatcher,1
sea,resnet18,parallel bars,1
sea,resnet18,peacock,1
sea,resnet18,pickup,1
sea,resnet18,ping-pong ball,1
sea,resnet18,prison,1
sea,resnet18,pug,1
sea,resnet18,racer,1
sea,resnet18,radio telescope,1
sea,resnet18,restaurant,1
sea,resnet18,rock crab,1
sea,resnet18,rocking chair,1
sea,resnet18,schipperke,1
sea,resnet18,scorpion,1
sea,resnet18,screen,1
sea,resnet18,shopping basket,1
sea,resnet18,shopping cart,1
sea,resnet18,snail,1
sea,resnet18,soft-coated wheaten terrier,1
sea,resnet18,spider web,1
sea,resnet18,sports car,1
sea,resnet18,spotlight,1
sea,resnet18,standard schnauzer,1
sea,resnet18,steam locomotive,1
sea,resnet18,stingray,1
sea,resnet18,street sign,1
sea,resnet18,stupa,1
sea,resnet18,sunglasses,1
sea,resnet18,swing,1
sea,resnet18,television,1
sea,resnet18,theater curtain,1
sea,resnet18,thresher,1
sea,resnet18,tiger,1
sea,resnet18,torch,1
sea,resnet18,trailer truck,1
sea,resnet18,tripod,1
sea,resnet18,umbrella,1
sea,resnet18,viaduct,1
sea,resnet18,water buffalo,1
sea,resnet18,water ouzel,1
sea,resnet18,weasel,1
sea,resnet18,web site,1
sea,resnet18,wig,1
sea,resnet18,yellow lady's slipper,1
sea,resnet18,yurt,1
sea,vgg16,seashore,295
sea,vgg16,lakeside,219
sea,vgg16,promontory,211
sea,vgg16,sandbar,162
sea,vgg16,breakwater,110
sea,vgg16,cliff,106
sea,vgg16,dock,74
sea,vgg16,speedboat,61
sea,vgg16,wreck,56
sea,vgg16,beacon,50
sea,vgg16,valley,45
sea,vgg16,volcano,43
sea,vgg16,pier,39
sea,vgg16,paddle,38
sea,vgg16,grey whale,37
sea,vgg16,boathouse,36
sea,vgg16,schooner,34
sea,vgg16,submarine,32
sea,vgg16,canoe,31
sea,vgg16,catamaran,31
sea,vgg16,trimaran,29
sea,vgg16,drilling platform,28
sea,vgg16,fireboat,26
sea,vgg16,killer whale,26
sea,vgg16,swimming trunks,24
sea,vgg16,dam,23
sea,vgg16,geyser,23
sea,vgg16,liner,23
sea,vgg16,snorkel,23
sea,vgg16,lifeboat,22
sea,vgg16,aircraft carrier,21
sea,vgg16,great white shark,20
sea,vgg16,container ship,18
sea,vgg16,pirate,18
sea,vgg16,yawl,16
sea,vgg16,amphibian,12
sea,vgg16,gondola,12
sea,vgg16,sea lion,12
sea,vgg16,bikini,11
sea,vgg16,leatherback turtle,11
sea,vgg16,maillot tank suit,11
sea,vgg16,sarong,10
sea,vgg16,coral reef,9
sea,vgg16,crane,9
sea,vgg16,paddlewheel,9
sea,vgg16,albatross,7
sea,vgg16,castle,7
sea,vgg16,fountain,7
sea,vgg16,gar,7
sea,vgg16,steel arch bridge,7
sea,vgg16,alp,6
sea,vgg16,bathing cap,6
sea,vgg16,hammerhead,6
sea,vgg16,maillot,6
sea,vgg16,reel,6
sea,vgg16,coho,5
sea,vgg16,ice bear,5
sea,vgg16,loggerhead,5
sea,vgg16,mobile home,5
sea,vgg16,pole,5
sea,vgg16,sturgeon,5
sea,vgg16,suspension bridge,5
sea,vgg16,tiger shark,5
sea,vgg16,otter,4
sea,vgg16,scuba diver,4
sea,vgg16,ski,4
sea,vgg16,worm fence,4
sea,vgg16,yurt,4
sea,vgg16,Arabian camel,3
sea,vgg16,bannister,3
sea,vgg16,bell cote,3
sea,vgg16,electric ray,3
sea,vgg16,gown,3
sea,vgg16,hippopotamus,3
sea,vgg16,maze,3
sea,vgg16,monitor,3
sea,vgg16,parachute,3
sea,vgg16,parallel bars,3
sea,vgg16,patio,3
sea,vgg16,planetarium,3
sea,vgg16,radio telescope,3
sea,vgg16,recreational vehicle,3
sea,vgg16,snowmobile,3
sea,vgg16,solar dish,3
sea,vgg16,space shuttle,3
sea,vgg16,volleyball,3
sea,vgg16,water buffalo,3
sea,vgg16,West Highland white terrier,2
sea,vgg16,barn,2
sea,vgg16,bluetick,2
sea,vgg16,bobsled,2
sea,vgg16,borzoi,2
sea,vgg16,bucket,2
sea,vgg16,cannon,2
sea,vgg16,dalmatian,2
sea,vgg16,dugong,2
sea,vgg16,folding chair,2
sea,vgg16,garbage truck,2
sea,vgg16,greenhouse,2
sea,vgg16,hook,2
sea,vgg16,hoopskirt,2
sea,vgg16,komondor,2
sea,vgg16,megalith,2
sea,vgg16,missile,2
sea,vgg16,oystercatcher,2
sea,vgg16,palace,2
sea,vgg16,pelican,2
sea,vgg16,spotlight,2
sea,vgg16,tank,2
sea,vgg16,television,2
sea,vgg16,trailer truck,2
sea,vgg16,tripod,2
sea,vgg16,web site,2
sea,vgg16,whippet,2
sea,vgg16,wing,2
sea,vgg16,African hunting dog,1
sea,vgg16,American coot,1
sea,vgg16,American egret,1
sea,vgg16,Chesapeake Bay retriever,1
sea,vgg16,English setter,1
sea,vgg16,English springer,1
sea,vgg16,EntleBucher,1
sea,vgg16,French bulldog,1
sea,vgg16,Great Pyrenees,1
sea,vgg16,Greater Swiss Mountain dog,1
sea,vgg16,Indian cobra,1
sea,vgg16,Lakeland terrier,1
sea,vgg16,Lhasa,1
sea,vgg16,Maltese dog,1
sea,vgg16,Norfolk terrier,1
sea,vgg16,Old English sheepdog,1
sea,vgg16,Rhodesian ridgeback,1
sea,vgg16,Siberian husky,1
sea,vgg16,Staffordshire bullterrier,1
sea,vgg16,Tibetan terrier,1
sea,vgg16,abaya,1
sea,vgg16,airship,1
sea,vgg16,analog clock,1
sea,vgg16,balance beam,1
sea,vgg16,balloon,1
