index,split,scene_label,filename,image_path,exists,thesis_class
12934,val,volcano,Places365_val_00002782.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00002782.jpg,True,mountain
12935,val,volcano,Places365_val_00031529.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00031529.jpg,True,mountain
12936,val,volcano,Places365_val_00020701.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00020701.jpg,True,mountain
12937,val,volcano,Places365_val_00000268.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00000268.jpg,True,mountain
12938,val,volcano,Places365_val_00003947.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00003947.jpg,True,mountain
12939,val,volcano,Places365_val_00019588.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00019588.jpg,True,mountain
12940,val,volcano,Places365_val_00015169.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00015169.jpg,True,mountain
12941,val,volcano,Places365_val_00028985.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00028985.jpg,True,mountain
12942,val,volcano,Places365_val_00024875.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00024875.jpg,True,mountain
12943,val,volcano,Places365_val_00029398.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00029398.jpg,True,mountain
12944,val,volcano,Places365_val_00028176.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00028176.jpg,True,mountain
12945,val,volcano,Places365_val_00014455.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00014455.jpg,True,mountain
12946,val,volcano,Places365_val_00014872.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00014872.jpg,True,mountain
12947,val,volcano,Places365_val_00016482.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00016482.jpg,True,mountain
12948,val,volcano,Places365_val_00017814.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00017814.jpg,True,mountain
12949,val,volcano,Places365_val_00028308.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00028308.jpg,True,mountain
12950,val,volcano,Places365_val_00001833.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00001833.jpg,True,mountain
12951,val,volcano,Places365_val_00011069.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00011069.jpg,True,mountain
12952,val,volcano,Places365_val_00025765.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00025765.jpg,True,mountain
12953,val,volcano,Places365_val_00029882.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00029882.jpg,True,mountain
12954,val,volcano,Places365_val_00019074.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00019074.jpg,True,mountain
12955,val,volcano,Places365_val_00024903.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00024903.jpg,True,mountain
12956,val,volcano,Places365_val_00031187.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00031187.jpg,True,mountain
12957,val,volcano,Places365_val_00010474.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00010474.jpg,True,mountain
12958,val,volcano,Places365_val_00016531.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00016531.jpg,True,mountain
12959,val,volcano,Places365_val_00022742.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00022742.jpg,True,mountain
12960,val,volcano,Places365_val_00035023.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00035023.jpg,True,mountain
12961,val,volcano,Places365_val_00012996.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00012996.jpg,True,mountain
12962,val,volcano,Places365_val_00031074.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00031074.jpg,True,mountain
12963,val,volcano,Places365_val_00035286.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00035286.jpg,True,mountain
12964,val,volcano,Places365_val_00004670.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004670.jpg,True,mountain
12965,val,volcano,Places365_val_00017061.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00017061.jpg,True,mountain
12966,val,volcano,Places365_val_00002526.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00002526.jpg,True,mountain
12967,val,volcano,Places365_val_00010152.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00010152.jpg,True,mountain
12968,val,volcano,Places365_val_00015511.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00015511.jpg,True,mountain
12969,val,volcano,Places365_val_00008195.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00008195.jpg,True,mountain
12970,val,volcano,Places365_val_00002257.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00002257.jpg,True,mountain
12971,val,volcano,Places365_val_00024071.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00024071.jpg,True,mountain
12972,val,volcano,Places365_val_00023811.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00023811.jpg,True,mountain
12973,val,volcano,Places365_val_00031991.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00031991.jpg,True,mountain
12974,val,volcano,Places365_val_00019418.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00019418.jpg,True,mountain
12975,val,volcano,Places365_val_00028652.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00028652.jpg,True,mountain
12976,val,volcano,Places365_val_00004608.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004608.jpg,True,mountain
12977,val,volcano,Places365_val_00032949.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00032949.jpg,True,mountain
12978,val,volcano,Places365_val_00004467.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004467.jpg,True,mountain
12979,val,volcano,Places365_val_00031261.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00031261.jpg,True,mountain
12980,val,volcano,Places365_val_00022886.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00022886.jpg,True,mountain
12981,val,volcano,Places365_val_00028400.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00028400.jpg,True,mountain
12982,val,volcano,Places365_val_00013961.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00013961.jpg,True,mountain
12983,val,volcano,Places365_val_00001296.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00001296.jpg,True,mountain
12984,val,volcano,Places365_val_00029808.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00029808.jpg,True,mountain
12985,val,volcano,Places365_val_00021021.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00021021.jpg,True,mountain
12986,val,volcano,Places365_val_00014764.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00014764.jpg,True,mountain
12987,val,volcano,Places365_val_00015734.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00015734.jpg,True,mountain
12988,val,volcano,Places365_val_00004563.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004563.jpg,True,mountain
12989,val,volcano,Places365_val_00023660.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00023660.jpg,True,mountain
12990,val,volcano,Places365_val_00021979.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00021979.jpg,True,mountain
12991,val,volcano,Places365_val_00034440.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00034440.jpg,True,mountain
12992,val,volcano,Places365_val_00013537.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00013537.jpg,True,mountain
12993,val,volcano,Places365_val_00016971.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00016971.jpg,True,mountain
12994,val,volcano,Places365_val_00019344.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00019344.jpg,True,mountain
12995,val,volcano,Places365_val_00028583.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00028583.jpg,True,mountain
12996,val,volcano,Places365_val_00024172.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00024172.jpg,True,mountain
12997,val,volcano,Places365_val_00022078.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00022078.jpg,True,mountain
12998,val,volcano,Places365_val_00014153.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00014153.jpg,True,mountain
12999,val,volcano,Places365_val_00012890.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00012890.jpg,True,mountain
13700,val,apartment_building-outdoor,Places365_val_00005207.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00005207.jpg,True,buildings
13701,val,apartment_building-outdoor,Places365_val_00007545.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00007545.jpg,True,buildings
13702,val,apartment_building-outdoor,Places365_val_00010671.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00010671.jpg,True,buildings
13703,val,apartment_building-outdoor,Places365_val_00003634.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00003634.jpg,True,buildings
13704,val,apartment_building-outdoor,Places365_val_00028186.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00028186.jpg,True,buildings
13705,val,apartment_building-outdoor,Places365_val_00005567.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00005567.jpg,True,buildings
13706,val,apartment_building-outdoor,Places365_val_00031653.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00031653.jpg,True,buildings
13707,val,apartment_building-outdoor,Places365_val_00017739.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00017739.jpg,True,buildings
13708,val,apartment_building-outdoor,Places365_val_00023909.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00023909.jpg,True,buildings
13709,val,apartment_building-outdoor,Places365_val_00009732.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00009732.jpg,True,buildings
13710,val,apartment_building-outdoor,Places365_val_00004138.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004138.jpg,True,buildings
13711,val,apartment_building-outdoor,Places365_val_00004590.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004590.jpg,True,buildings
13712,val,apartment_building-outdoor,Places365_val_00026374.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00026374.jpg,True,buildings
13713,val,apartment_building-outdoor,Places365_val_00006218.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00006218.jpg,True,buildings
13714,val,apartment_building-outdoor,Places365_val_00028856.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00028856.jpg,True,buildings
13715,val,apartment_building-outdoor,Places365_val_00027003.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00027003.jpg,True,buildings
13716,val,apartment_building-outdoor,Places365_val_00002819.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00002819.jpg,True,buildings
13717,val,apartment_building-outdoor,Places365_val_00027337.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00027337.jpg,True,buildings
13718,val,apartment_building-outdoor,Places365_val_00008684.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00008684.jpg,True,buildings
13719,val,apartment_building-outdoor,Places365_val_00016534.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00016534.jpg,True,buildings
13720,val,apartment_building-outdoor,Places365_val_00015804.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00015804.jpg,True,buildings
13721,val,apartment_building-outdoor,Places365_val_00025000.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00025000.jpg,True,buildings
13722,val,apartment_building-outdoor,Places365_val_00008596.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00008596.jpg,True,buildings
13723,val,apartment_building-outdoor,Places365_val_00011465.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00011465.jpg,True,buildings
13724,val,apartment_building-outdoor,Places365_val_00020242.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00020242.jpg,True,buildings
13725,val,apartment_building-outdoor,Places365_val_00029156.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00029156.jpg,True,buildings
13726,val,apartment_building-outdoor,Places365_val_00015477.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00015477.jpg,True,buildings
13727,val,apartment_building-outdoor,Places365_val_00019310.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00019310.jpg,True,buildings
13728,val,apartment_building-outdoor,Places365_val_00003153.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00003153.jpg,True,buildings
13729,val,apartment_building-outdoor,Places365_val_00004856.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004856.jpg,True,buildings
13730,val,apartment_building-outdoor,Places365_val_00003864.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00003864.jpg,True,buildings
13731,val,apartment_building-outdoor,Places365_val_00023847.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00023847.jpg,True,buildings
13732,val,apartment_building-outdoor,Places365_val_00022698.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00022698.jpg,True,buildings
13733,val,apartment_building-outdoor,Places365_val_00023052.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00023052.jpg,True,buildings
13734,val,apartment_building-outdoor,Places365_val_00002136.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00002136.jpg,True,buildings
13735,val,apartment_building-outdoor,Places365_val_00004004.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004004.jpg,True,buildings
13736,val,apartment_building-outdoor,Places365_val_00021774.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00021774.jpg,True,buildings
13737,val,apartment_building-outdoor,Places365_val_00026382.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00026382.jpg,True,buildings
13738,val,apartment_building-outdoor,Places365_val_00014243.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00014243.jpg,True,buildings
13739,val,apartment_building-outdoor,Places365_val_00011583.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00011583.jpg,True,buildings
13740,val,apartment_building-outdoor,Places365_val_00021976.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00021976.jpg,True,buildings
13741,val,apartment_building-outdoor,Places365_val_00007532.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00007532.jpg,True,buildings
13742,val,apartment_building-outdoor,Places365_val_00025461.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00025461.jpg,True,buildings
13743,val,apartment_building-outdoor,Places365_val_00003361.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00003361.jpg,True,buildings
13744,val,apartment_building-outdoor,Places365_val_00023354.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00023354.jpg,True,buildings
13745,val,apartment_building-outdoor,Places365_val_00014856.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00014856.jpg,True,buildings
13746,val,apartment_building-outdoor,Places365_val_00025818.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00025818.jpg,True,buildings
13747,val,apartment_building-outdoor,Places365_val_00004320.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004320.jpg,True,buildings
13748,val,apartment_building-outdoor,Places365_val_00003137.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00003137.jpg,True,buildings
13749,val,apartment_building-outdoor,Places365_val_00023907.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00023907.jpg,True,buildings
13750,val,apartment_building-outdoor,Places365_val_00035461.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00035461.jpg,True,buildings
13751,val,apartment_building-outdoor,Places365_val_00025047.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00025047.jpg,True,buildings
13752,val,apartment_building-outdoor,Places365_val_00008369.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00008369.jpg,True,buildings
13753,val,apartment_building-outdoor,Places365_val_00019293.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00019293.jpg,True,buildings
13754,val,apartment_building-outdoor,Places365_val_00000290.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00000290.jpg,True,buildings
13755,val,apartment_building-outdoor,Places365_val_00010772.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00010772.jpg,True,buildings
13756,val,apartment_building-outdoor,Places365_val_00027679.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00027679.jpg,True,buildings
13757,val,apartment_building-outdoor,Places365_val_00001364.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00001364.jpg,True,buildings
13758,val,apartment_building-outdoor,Places365_val_00004039.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004039.jpg,True,buildings
13759,val,apartment_building-outdoor,Places365_val_00013430.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00013430.jpg,True,buildings
13760,val,apartment_building-outdoor,Places365_val_00025712.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00025712.jpg,True,buildings
13761,val,apartment_building-outdoor,Places365_val_00004629.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004629.jpg,True,buildings
13762,val,apartment_building-outdoor,Places365_val_00034129.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00034129.jpg,True,buildings
13763,val,apartment_building-outdoor,Places365_val_00021215.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00021215.jpg,True,buildings
13764,val,apartment_building-outdoor,Places365_val_00015793.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00015793.jpg,True,buildings
13765,val,apartment_building-outdoor,Places365_val_00007964.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00007964.jpg,True,buildings
13766,val,apartment_building-outdoor,Places365_val_00020082.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00020082.jpg,True,buildings
13767,val,apartment_building-outdoor,Places365_val_00009188.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00009188.jpg,True,buildings
13768,val,apartment_building-outdoor,Places365_val_00003391.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00003391.jpg,True,buildings
13769,val,apartment_building-outdoor,Places365_val_00004061.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004061.jpg,True,buildings
13770,val,apartment_building-outdoor,Places365_val_00015700.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00015700.jpg,True,buildings
13771,val,apartment_building-outdoor,Places365_val_00009982.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00009982.jpg,True,buildings
13772,val,apartment_building-outdoor,Places365_val_00004775.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004775.jpg,True,buildings
13773,val,apartment_building-outdoor,Places365_val_00012033.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00012033.jpg,True,buildings
13774,val,apartment_building-outdoor,Places365_val_00035263.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00035263.jpg,True,buildings
13775,val,apartment_building-outdoor,Places365_val_00017629.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00017629.jpg,True,buildings
13776,val,apartment_building-outdoor,Places365_val_00006135.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00006135.jpg,True,buildings
13777,val,apartment_building-outdoor,Places365_val_00003705.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00003705.jpg,True,buildings
13778,val,apartment_building-outdoor,Places365_val_00033406.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00033406.jpg,True,buildings
13779,val,apartment_building-outdoor,Places365_val_00032598.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00032598.jpg,True,buildings
13780,val,apartment_building-outdoor,Places365_val_00028219.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00028219.jpg,True,buildings
13781,val,apartment_building-outdoor,Places365_val_00023401.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00023401.jpg,True,buildings
13782,val,apartment_building-outdoor,Places365_val_00014521.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00014521.jpg,True,buildings
13783,val,apartment_building-outdoor,Places365_val_00022218.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00022218.jpg,True,buildings
13784,val,apartment_building-outdoor,Places365_val_00013479.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00013479.jpg,True,buildings
13785,val,apartment_building-outdoor,Places365_val_00028073.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00028073.jpg,True,buildings
13786,val,apartment_building-outdoor,Places365_val_00024596.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00024596.jpg,True,buildings
13787,val,apartment_building-outdoor,Places365_val_00007201.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00007201.jpg,True,buildings
13788,val,apartment_building-outdoor,Places365_val_00028580.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00028580.jpg,True,buildings
13789,val,apartment_building-outdoor,Places365_val_00013383.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00013383.jpg,True,buildings
13790,val,apartment_building-outdoor,Places365_val_00007748.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00007748.jpg,True,buildings
13791,val,apartment_building-outdoor,Places365_val_00006871.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00006871.jpg,True,buildings
13792,val,apartment_building-outdoor,Places365_val_00004946.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00004946.jpg,True,buildings
13793,val,apartment_building-outdoor,Places365_val_00020313.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00020313.jpg,True,buildings
13794,val,apartment_building-outdoor,Places365_val_00006774.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00006774.jpg,True,buildings
13795,val,apartment_building-outdoor,Places365_val_00026837.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00026837.jpg,True,buildings
13796,val,apartment_building-outdoor,Places365_val_00011560.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00011560.jpg,True,buildings
13797,val,apartment_building-outdoor,Places365_val_00011617.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00011617.jpg,True,buildings
13798,val,apartment_building-outdoor,Places365_val_00028680.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00028680.jpg,True,buildings
13799,val,apartment_building-outdoor,Places365_val_00025401.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00025401.jpg,True,buildings
13900,val,downtown,Places365_val_00015576.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00015576.jpg,True,street
13901,val,downtown,Places365_val_00001544.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00001544.jpg,True,street
13902,val,downtown,Places365_val_00033331.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00033331.jpg,True,street
13903,val,downtown,Places365_val_00015219.jpg,/Users/aidahamzic/PycharmProjects/CNN/data/raw/places365/val_256/Places365_val_00015219.jpg,True,street
